8.4880407702987453e-07	9.8833931699608768e-01
8.8583672741364535e-07	9.8817215163588112e-01
9.2448508303677530e-07	9.8800259007679148e-01
9.6481963584065969e-07	9.8783059798198614e-01
1.0069139532743243e-06	9.8765614052307638e-01
1.0508448124764015e-06	9.8747918237310228e-01
1.0966923403113415e-06	9.8729968769941556e-01
1.1445401595153013e-06	9.8711762015646365e-01
1.1944755412182612e-06	9.8693294287847366e-01
1.2465895641205621e-06	9.8674561847203024e-01
1.3009772806141873e-06	9.8655560900853623e-01
1.3577378901517853e-06	9.8636287601663275e-01
1.4169749201796464e-06	9.8616738047438213e-01
1.4787964149646408e-06	9.8596908280147011e-01
1.5433151326595305e-06	9.8576794285123293e-01
1.6106487509660689e-06	9.8556391990258785e-01
1.6809200817710507e-06	9.8535697265184519e-01
1.7542572951467303e-06	9.8514705920440948e-01
1.8307941531242182e-06	9.8493413706636157e-01
1.9106702536662259e-06	9.8471816313592364e-01
1.9940312852841285e-06	9.8449909369480426e-01
2.0810292927638086e-06	9.8427688439941874e-01
2.1718229544848698e-06	9.8405149027199335e-01
2.2665778718390843e-06	9.8382286569153798e-01
2.3654668712759403e-06	9.8359096438469396e-01
2.4686703195261902e-06	9.8335573941645771e-01
2.5763764525783614e-06	9.8311714318076815e-01
2.6887817190082449e-06	9.8287512739097216e-01
2.8060911382875799e-06	9.8262964307013634e-01
2.9285186747254661e-06	9.8238064054125507e-01
3.0562876277245456e-06	9.8212806941729702e-01
3.1896310390637252e-06	9.8187187859111724e-01
3.3287921179503823e-06	9.8161201622523764e-01
3.4740246846172006e-06	9.8134842974147674e-01
3.6255936332728163e-06	9.8108106581043786e-01
3.7837754152506357e-06	9.8080987034085432e-01
3.9488585432370156e-06	9.8053478846878084e-01
4.1211441174985967e-06	9.8025576454664232e-01
4.3009463750684402e-06	9.7997274213212149e-01
4.4885932628927668e-06	9.7968566397690504e-01
4.6844270359836165e-06	9.7939447201526109e-01
4.8888048816684453e-06	9.7909910735247041e-01
5.1020995710752293e-06	9.7879951025309042e-01
5.3247001390413579e-06	9.7849562012906599e-01
5.5570125936864056e-06	9.7818737552765034e-01
5.7994606569430074e-06	9.7787471411921156e-01
6.0524865373965188e-06	9.7755757268482102e-01
6.3165517368430054e-06	9.7723588710369569e-01
6.5921378920368313e-06	9.7690959234046393e-01
6.8797476531629144e-06	9.7657862243225990e-01
7.1799056006360892e-06	9.7624291047563649e-01
7.4931592018997042e-06	9.7590238861330603e-01
7.8200798099685074e-06	9.7555698802069701e-01
8.1612637055373264e-06	9.7520663889232795e-01
8.5173331845559626e-06	9.7485127042799813e-01
